title.Tournament,title.DateTime UTC,title.Team1,title.Team2,title.Winner,title.DateTime UTC__precision
LCK CL 2021 Spring Playoffs,2021-03-29 08:55:00,Hanwha Life Esports Challengers,Liiv SANDBOX Challengers,1,0
LCK CL 2021 Spring Playoffs,2021-03-29 09:40:00,Liiv SANDBOX Challengers,Hanwha Life Esports Challengers,2,0
LCK CL 2021 Spring Playoffs,2021-03-29 10:34:00,Liiv SANDBOX Challengers,Hanwha Life Esports Challengers,2,0
PRM 1st Division 2021 Spring,2021-03-29 15:51:00,Eintracht Frankfurt,Black Lion,1,0
PRM 1st Division 2021 Spring,2021-03-29 16:39:00,TT willhaben,MTW Gaming,1,0
PRM 1st Division 2021 Spring,2021-03-29 17:38:00,Flayn eSports,404 Multigaming e.V.,2,0
PRM 1st Division 2021 Spring,2021-03-29 18:32:00,mYinsanity,Team Riverside,2,0
PRM 1st Division 2021 Spring,2021-03-29 19:46:00,RULE,cowana Gaming,2,0
PRM 1st Division 2021 Spring,2021-03-29 20:41:00,Team Riverside,Black Lion,1,0
UKLC 2021 Spring Relegation,2021-03-29 16:01:00,Bulldog Esports,Viperio,2,0
UKLC 2021 Spring Relegation,2021-03-29 17:43:00,Viperio,Bulldog Esports,2,0
UKLC 2021 Spring Relegation,2021-03-29 18:36:00,Bulldog Esports,Viperio,1,0
CBLOL 2021 Split 1 Playoffs,2021-03-28 15:27:00,RED Canids,KaBuM! e-Sports,1,0
CBLOL 2021 Split 1 Playoffs,2021-03-28 16:48:00,KaBuM! e-Sports,RED Canids,1,0
CBLOL 2021 Split 1 Playoffs,2021-03-28 17:41:00,RED Canids,KaBuM! e-Sports,1,0
CBLOL 2021 Split 1 Playoffs,2021-03-28 18:40:00,KaBuM! e-Sports,RED Canids,2,0
LCK 2021 Spring,2021-03-28 05:18:00,Hanwha Life Esports,T1,2,0
LCK 2021 Spring,2021-03-28 08:31:00,T1,Hanwha Life Esports,1,0
LCK 2021 Spring,2021-03-28 09:29:00,Liiv SANDBOX,DRX,1,0
LCK 2021 Spring,2021-03-28 11:20:00,DRX,Liiv SANDBOX,1,0
LCK 2021 Spring,2021-03-28 12:15:00,Liiv SANDBOX,DRX,1,0
LCL 2021 Spring,2021-03-28 12:29:00,One Breath Gaming,Vega Squadron,1,0
LCL 2021 Spring,2021-03-28 13:49:00,Dragon Army,RoX (2014 CIS Team),1,0
LCL 2021 Spring,2021-03-28 14:50:00,CrowCrowd,Gambit Esports,2,0
LCL 2021 Spring,2021-03-28 15:46:00,Unicorns Of Love.CIS,CTRL PLAY,2,0
LCL 2021 Spring,2021-03-28 16:53:00,CTRL PLAY,Vega Squadron,2,0
LCL 2021 Spring,2021-03-28 17:47:00,Unicorns Of Love.CIS,CrowCrowd,2,0
LCS 2021 Mid-Season Showdown,2021-03-28 19:25:00,100 Thieves,Dignitas,1,0
LCS 2021 Mid-Season Showdown,2021-03-28 20:39:00,100 Thieves,Dignitas,1,0
LCS 2021 Mid-Season Showdown,2021-03-28 21:40:00,Dignitas,100 Thieves,2,0
LEC 2021 Spring Playoffs,2021-03-28 14:23:00,Rogue (European Team),MAD Lions,1,0
LEC 2021 Spring Playoffs,2021-03-28 15:44:00,Rogue (European Team),MAD Lions,2,0
LEC 2021 Spring Playoffs,2021-03-28 16:45:00,Rogue (European Team),MAD Lions,2,0
LEC 2021 Spring Playoffs,2021-03-28 17:37:00,Rogue (European Team),MAD Lions,2,0
LLA 2021 Opening Playoffs,2021-03-28 00:31:00,All Knights,Rainbow7,2,0
LLA 2021 Opening Playoffs,2021-03-28 01:30:00,All Knights,Rainbow7,1,0
LPL 2021 Spring,2021-03-28 09:19:00,LGD Gaming,Royal Never Give Up,2,0
LPL 2021 Spring,2021-03-28 10:26:00,LGD Gaming,Royal Never Give Up,2,0
LPL 2021 Spring,2021-03-28 11:24:00,Rare Atom,EDward Gaming,2,0
LPL 2021 Spring,2021-03-28 12:14:00,EDward Gaming,Rare Atom,1,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-28 10:53:00,Starlan Gaming Club,Ion Squad Academy,2,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-28 12:11:00,Starlan Gaming Club,Ion Squad Academy,1,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-28 13:02:00,Starlan Gaming Club,Ion Squad Academy,1,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-28 13:46:00,Ion Squad Academy,Starlan Gaming Club,1,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-28 14:38:00,Starlan Gaming Club,Ion Squad Academy,2,0
Turkey Academy 2021 Winter Playoffs,2021-03-28 10:31:00,Team AURORA Academy,Galakticos Academy,2,0
Turkey Academy 2021 Winter Playoffs,2021-03-28 11:31:00,Galakticos Academy,Team AURORA Academy,1,0
Turkey Academy 2021 Winter Playoffs,2021-03-28 12:21:00,Team AURORA Academy,Galakticos Academy,1,0
Turkey Academy 2021 Winter Playoffs,2021-03-28 13:11:00,Team AURORA Academy,Galakticos Academy,2,0
VCS 2021 Spring,2021-03-28 09:43:00,SBTC Esports,Saigon Buffalo,2,0
VCS 2021 Spring,2021-03-28 10:52:00,Saigon Buffalo,SBTC Esports,1,0
VCS 2021 Spring,2021-03-28 11:50:00,GAM Esports,GMedia Luxury,1,0
VCS 2021 Spring,2021-03-28 12:56:00,GMedia Luxury,GAM Esports,2,0
CBLOL 2021 Split 1 Playoffs,2021-03-27 15:29:00,LOUD,paiN Gaming,1,0
CBLOL 2021 Split 1 Playoffs,2021-03-27 16:54:00,paiN Gaming,LOUD,2,0
CBLOL 2021 Split 1 Playoffs,2021-03-27 18:04:00,LOUD,paiN Gaming,2,0
CBLOL 2021 Split 1 Playoffs,2021-03-27 19:05:00,LOUD,paiN Gaming,2,0
CBLOL 2021 Split 1 Playoffs,2021-03-27 19:56:00,paiN Gaming,LOUD,1,0
EBL Season 8 Playoffs,2021-03-27 15:39:00,Z10 ESHARK,SAIM SE SuppUp,2,0
EBL Season 8 Playoffs,2021-03-27 16:59:00,SAIM SE SuppUp,Z10 ESHARK,1,0
EBL Season 8 Playoffs,2021-03-27 17:53:00,Z10 ESHARK,SAIM SE SuppUp,1,0
EBL Season 8 Playoffs,2021-03-27 18:38:00,SAIM SE SuppUp,Z10 ESHARK,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-27 17:03:00,Gifted Gaming,Repre Gold,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-27 18:08:00,Repre Gold,Gifted Gaming,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-27 19:05:00,Gifted Gaming,Repre Gold,2,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-27 19:55:00,Repre Gold,Gifted Gaming,1,0
LCK 2021 Spring,2021-03-27 06:21:00,DWG KIA,KT Rolster,2,0
LCK 2021 Spring,2021-03-27 08:44:00,KT Rolster,DWG KIA,2,0
LCK 2021 Spring,2021-03-27 09:39:00,DWG KIA,KT Rolster,1,0
LCK 2021 Spring,2021-03-27 10:29:00,Nongshim RedForce,Fredit BRION,1,0
LCK 2021 Spring,2021-03-27 12:05:00,Fredit BRION,Nongshim RedForce,2,0
LCL 2021 Spring,2021-03-27 12:50:00,Vega Squadron,CTRL PLAY,2,0
LCL 2021 Spring,2021-03-27 14:06:00,One Breath Gaming,RoX (2014 CIS Team),1,0
LCL 2021 Spring,2021-03-27 14:56:00,Unicorns Of Love.CIS,CrowCrowd,2,0
LCL 2021 Spring,2021-03-27 15:51:00,Dragon Army,Gambit Esports,2,0
LCO 2021 Split 1,2021-03-27 05:32:00,PEACE (Oceanic Team),Dire Wolves,2,0
LCS 2021 Mid-Season Showdown,2021-03-27 19:16:00,TSM,Evil Geniuses.NA,1,0
LCS 2021 Mid-Season Showdown,2021-03-27 20:41:00,TSM,Evil Geniuses.NA,2,0
LCS 2021 Mid-Season Showdown,2021-03-27 21:34:00,TSM,Evil Geniuses.NA,1,0
LCS 2021 Mid-Season Showdown,2021-03-27 22:29:00,TSM,Evil Geniuses.NA,1,0
LEC 2021 Spring Playoffs,2021-03-27 15:42:00,G2 Esports,FC Schalke 04 Esports,1,0
LEC 2021 Spring Playoffs,2021-03-27 16:37:00,G2 Esports,FC Schalke 04 Esports,1,0
LEC 2021 Spring Playoffs,2021-03-27 17:38:00,FC Schalke 04 Esports,G2 Esports,1,0
LEC 2021 Spring Playoffs,2021-03-27 18:43:00,G2 Esports,FC Schalke 04 Esports,2,0
LEC 2021 Spring Playoffs,2021-03-27 19:45:00,G2 Esports,FC Schalke 04 Esports,1,0
LJL 2021 Spring Playoffs,2021-03-27 07:54:00,DetonatioN FocusMe,Rascal Jester,1,0
LJL 2021 Spring Playoffs,2021-03-27 08:54:00,Rascal Jester,DetonatioN FocusMe,1,0
LJL 2021 Spring Playoffs,2021-03-27 09:50:00,DetonatioN FocusMe,Rascal Jester,1,0
LJL 2021 Spring Playoffs,2021-03-27 10:46:00,DetonatioN FocusMe,Rascal Jester,1,0
LLA 2021 Opening Playoffs,2021-03-27 21:57:00,All Knights,Rainbow7,1,0
LLA 2021 Opening Playoffs,2021-03-27 23:37:00,Rainbow7,All Knights,2,0
LPL 2021 Spring,2021-03-27 09:23:00,ThunderTalk Gaming,Oh My God,2,0
LPL 2021 Spring,2021-03-27 10:14:00,ThunderTalk Gaming,Oh My God,1,0
LPL 2021 Spring,2021-03-27 11:05:00,ThunderTalk Gaming,Oh My God,1,0
LPL 2021 Spring,2021-03-27 11:18:00,Team WE,Top Esports,2,0
LPL 2021 Spring,2021-03-27 12:17:00,Team WE,Top Esports,2,0
Nerd Street Power Play 2021 Spring,2021-03-27 00:09:00,Barrage.NA,CLG Academy,1,0
Nerd Street Power Play 2021 Spring,2021-03-27 00:58:00,CLG Academy,Barrage.NA,2,0
Nerd Street Power Play 2021 Spring,2021-03-27 01:47:00,Barrage.NA,CLG Academy,2,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-27 11:44:00,Team THRLL Academy Twente,Ion Squad Academy,1,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-27 12:38:00,Team THRLL Academy Twente,Ion Squad Academy,2,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-27 13:27:00,Team THRLL Academy Twente,Ion Squad Academy,1,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-27 14:21:00,Ion Squad Academy,Team THRLL Academy Twente,1,0
Open Tour Benelux 2021 Spring Playoffs,2021-03-27 15:13:00,Ion Squad Academy,Team THRLL Academy Twente,1,0
Turkey Academy 2021 Winter Playoffs,2021-03-27 10:22:00,Team AURORA Academy,Galatasaray Academy,1,0
Turkey Academy 2021 Winter Playoffs,2021-03-27 11:40:00,Team AURORA Academy,Galatasaray Academy,2,0
Turkey Academy 2021 Winter Playoffs,2021-03-27 12:30:00,Team AURORA Academy,Galatasaray Academy,1,0
Turkey Academy 2021 Winter Playoffs,2021-03-27 13:28:00,Team AURORA Academy,Galatasaray Academy,2,0
Turkey Academy 2021 Winter Playoffs,2021-03-27 14:28:00,Team AURORA Academy,Galatasaray Academy,1,0
VCS 2021 Spring,2021-03-27 09:41:00,Team Flash.Vietnam,Burst The Sky Esports,1,0
VCS 2021 Spring,2021-03-27 10:39:00,Burst The Sky Esports,Team Flash.Vietnam,1,0
VCS 2021 Spring,2021-03-27 11:34:00,Team Flash.Vietnam,Burst The Sky Esports,1,0
VCS 2021 Spring,2021-03-27 12:47:00,Team Secret (Vietnamese Team),CERBERUS Esports (Vietnamese Team),2,0
VCS 2021 Spring,2021-03-27 13:59:00,CERBERUS Esports (Vietnamese Team),Team Secret (Vietnamese Team),1,0
Arena of Legends 2021,2021-03-26 18:40:00,FlyQuest Academy,Team Liquid Academy,2,0
Arena of Legends 2021,2021-03-26 19:48:00,FlyQuest Academy,Team Liquid Academy,2,0
Arena of Legends 2021,2021-03-26 20:34:00,Team Liquid Academy,FlyQuest Academy,2,0
Arena of Legends 2021,2021-03-26 21:35:00,Team Liquid Academy,FlyQuest Academy,1,0
DDH 2021 Opening Playoffs,2021-03-26 00:39:00,Arctic Gaming Mexico,Team Aze,2,0
DDH 2021 Opening Playoffs,2021-03-26 01:53:00,Arctic Gaming Mexico,Team Aze,2,0
LCK 2021 Spring,2021-03-26 05:18:00,DRX,Gen.G,2,0
LCK 2021 Spring,2021-03-26 08:32:00,Gen.G,DRX,1,0
LCK 2021 Spring,2021-03-26 09:39:00,Afreeca Freecs,Liiv SANDBOX,1,0
LCK 2021 Spring,2021-03-26 11:21:00,Liiv SANDBOX,Afreeca Freecs,2,0
LCO 2021 Split 1,2021-03-26 06:32:00,Chiefs Esports Club,Dire Wolves,2,0
LCO 2021 Split 1,2021-03-26 07:37:00,Pentanet.GG,Gravitas,2,0
LCO 2021 Split 1,2021-03-26 08:45:00,PEACE (Oceanic Team),ORDER,2,0
LCO 2021 Split 1,2021-03-26 09:47:00,MAMMOTH,Legacy Esports,2,0
LEC 2021 Spring Playoffs,2021-03-26 16:41:00,Fnatic,SK Gaming,1,0
LEC 2021 Spring Playoffs,2021-03-26 17:52:00,Fnatic,SK Gaming,2,0
LEC 2021 Spring Playoffs,2021-03-26 18:50:00,Fnatic,SK Gaming,1,0
LEC 2021 Spring Playoffs,2021-03-26 19:47:00,SK Gaming,Fnatic,2,0
LHE 2021 Opening Playoffs,2021-03-26 19:31:00,ODIN Gaming,Australs,2,0
LHE 2021 Opening Playoffs,2021-03-26 20:35:00,ODIN Gaming,Australs,2,0
LHE 2021 Opening Playoffs,2021-03-26 21:29:00,ODIN Gaming,Australs,2,0
LMF 2021 Opening Playoffs,2021-03-26 20:45:00,Ualá Pampas,River Plate Gaming,2,0
LMF 2021 Opening Playoffs,2021-03-26 21:52:00,River Plate Gaming,Ualá Pampas,1,0
LMF 2021 Opening Playoffs,2021-03-26 23:05:00,Ualá Pampas,River Plate Gaming,2,0
LPL 2021 Spring,2021-03-26 09:18:00,eStar (Chinese Team),Suning,2,0
LPL 2021 Spring,2021-03-26 10:11:00,eStar (Chinese Team),Suning,2,0
LPL 2021 Spring,2021-03-26 11:20:00,FunPlus Phoenix,Bilibili Gaming,1,0
LPL 2021 Spring,2021-03-26 12:00:00,FunPlus Phoenix,Bilibili Gaming,1,0
Nerd Street Power Play 2021 Spring,2021-03-26 00:26:00,Dignitas Mirage,Supernova,1,0
Nerd Street Power Play 2021 Spring,2021-03-26 21:58:00,CLG Academy,Barrage.NA,1,0
Nerd Street Power Play 2021 Spring,2021-03-26 23:25:00,CLG Academy,Barrage.NA,1,0
Tempest League 2021 Season,2021-03-26 00:25:00,Valhalla Legion,Hipotenusa Esports,1,0
Tempest League 2021 Season,2021-03-26 01:10:00,Janus Vipers,Quisqueya Esports,1,0
Tempest League 2021 Season,2021-03-26 02:45:00,Saprissa Esports,Bandits Gaming,2,0
Turkey Academy 2021 Winter Playoffs,2021-03-26 10:25:00,SuperMassive Academy,Galakticos Academy,2,0
Turkey Academy 2021 Winter Playoffs,2021-03-26 11:40:00,Galakticos Academy,SuperMassive Academy,1,0
Turkey Academy 2021 Winter Playoffs,2021-03-26 12:27:00,SuperMassive Academy,Galakticos Academy,2,0
VCS 2021 Spring,2021-03-26 09:35:00,Saigon Buffalo,Burst The Sky Esports,1,0
VCS 2021 Spring,2021-03-26 10:45:00,Burst The Sky Esports,Saigon Buffalo,2,0
VCS 2021 Spring,2021-03-26 11:58:00,GMedia Luxury,Team Secret (Vietnamese Team),2,0
VCS 2021 Spring,2021-03-26 12:53:00,Team Secret (Vietnamese Team),GMedia Luxury,1,0
Arena of Legends 2021,2021-03-25 18:44:00,Team Liquid Academy,100 Thieves Academy,1,0
Arena of Legends 2021,2021-03-25 19:53:00,100 Thieves Academy,Team Liquid Academy,2,0
DDH 2021 Opening Playoffs,2021-03-25 00:39:00,The Kings,LDM Mexico,1,0
DDH 2021 Opening Playoffs,2021-03-25 01:50:00,LDM Mexico,The Kings,1,0
DDH 2021 Opening Playoffs,2021-03-25 02:37:00,The Kings,LDM Mexico,2,0
DDH 2021 Opening Playoffs,2021-03-25 23:32:00,Team Aze,Arctic Gaming Mexico,1,0
Hextech Series 1st Div 2021 Split 1,2021-03-25 16:48:00,Flama Esports,UCAM Esports Club Academy,1,0
Hextech Series 1st Div 2021 Split 1,2021-03-25 17:38:00,LK Gaming,FekyX eSports,1,0
Hextech Series 1st Div 2021 Split 1,2021-03-25 18:37:00,Quimera Esports,Pushing Gaming,2,0
Hextech Series 1st Div 2021 Split 1,2021-03-25 20:00:00,Phlox Gaming,Alive Rabbits,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-25 17:09:00,GTK Academy,Gifted Gaming,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-25 17:33:00,Gunrunners,Repre Gold,2,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-25 18:22:00,Gifted Gaming,GTK Academy,2,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-25 18:24:00,Repre Gold,Gunrunners,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-25 19:22:00,GTK Academy,Gifted Gaming,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-25 19:38:00,Gunrunners,Repre Gold,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-25 20:32:00,Repre Gold,Gunrunners,2,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-25 21:39:00,Gunrunners,Repre Gold,2,0
LCK 2021 Spring,2021-03-25 05:32:00,Fredit BRION,Hanwha Life Esports,2,0
LCK 2021 Spring,2021-03-25 08:39:00,Hanwha Life Esports,Fredit BRION,1,0
LCK 2021 Spring,2021-03-25 09:29:00,KT Rolster,Nongshim RedForce,2,0
LCK 2021 Spring,2021-03-25 11:08:00,Nongshim RedForce,KT Rolster,2,0
LCK 2021 Spring,2021-03-25 12:02:00,KT Rolster,Nongshim RedForce,1,0
LFL 2021 Spring Playoffs,2021-03-25 17:15:00,Karmine Corp,Misfits Premier,1,0
LFL 2021 Spring Playoffs,2021-03-25 18:24:00,Misfits Premier,Karmine Corp,2,0
LFL 2021 Spring Playoffs,2021-03-25 19:22:00,Misfits Premier,Karmine Corp,2,0
LHE 2021 Opening Playoffs,2021-03-25 19:30:00,LDM Esports,Furious Gaming Chile,2,0
LHE 2021 Opening Playoffs,2021-03-25 20:46:00,Furious Gaming Chile,LDM Esports,1,0
LHE 2021 Opening Playoffs,2021-03-25 21:48:00,Furious Gaming Chile,LDM Esports,1,0
LMF 2021 Opening Playoffs,2021-03-25 20:46:00,Undead Gaming,Intel New Indians,1,0
LMF 2021 Opening Playoffs,2021-03-25 21:50:00,Intel New Indians,Undead Gaming,2,0
LMF 2021 Opening Playoffs,2021-03-25 22:42:00,Undead Gaming,Intel New Indians,1,0
LPL 2021 Spring,2021-03-25 09:16:00,LNG Esports,Rogue Warriors,1,0
LPL 2021 Spring,2021-03-25 10:06:00,LNG Esports,Rogue Warriors,1,0
LPL 2021 Spring,2021-03-25 11:15:00,LGD Gaming,Invictus Gaming,2,0
LPL 2021 Spring,2021-03-25 12:06:00,LGD Gaming,Invictus Gaming,2,0
LVP SL 2021 Spring Playoffs,2021-03-25 16:38:00,UCAM Esports Club,Cream Real Betis.EU,1,0
LVP SL 2021 Spring Playoffs,2021-03-25 18:06:00,Cream Real Betis.EU,UCAM Esports Club,2,0
LVP SL 2021 Spring Playoffs,2021-03-25 19:14:00,Cream Real Betis.EU,UCAM Esports Club,2,0
Nerd Street Power Play 2021 Spring,2021-03-25 00:23:00,Dignitas Mirage,Barrage.NA,2,0
Nerd Street Power Play 2021 Spring,2021-03-25 01:04:00,CLG Academy,Supernova,1,0
Nerd Street Power Play 2021 Spring,2021-03-25 21:49:00,Supernova,Dignitas Mirage,1,0
Nerd Street Power Play 2021 Spring,2021-03-25 22:42:00,Supernova,Dignitas Mirage,2,0
Nerd Street Power Play 2021 Spring,2021-03-25 23:30:00,Supernova,Dignitas Mirage,2,0
NLC 2021 Spring Relegation,2021-03-25 16:27:00,Bifrost,Dusty,2,0
NLC 2021 Spring Relegation,2021-03-25 17:33:00,Dusty,Bifrost,2,0
NLC 2021 Spring Relegation,2021-03-25 18:33:00,Dusty,Bifrost,1,0
NLC 2021 Spring Relegation,2021-03-25 19:23:00,Dusty,Bifrost,1,0
Tempest League 2021 Season,2021-03-25 22:33:00,Project Guardians,Stark (Latin American Team),1,0
Arena of Legends 2021,2021-03-24 18:52:00,Team Liquid Academy,Dignitas Academy,1,0
Arena of Legends 2021,2021-03-24 18:59:00,100 Thieves Academy,FlyQuest Academy,1,0
Arena of Legends 2021,2021-03-24 18:59:00,Golden Guardians Academy,Evil Geniuses Academy,2,0
Arena of Legends 2021,2021-03-24 19:50:00,Dignitas Academy,Team Liquid Academy,2,0
Arena of Legends 2021,2021-03-24 19:51:00,Golden Guardians Academy,Evil Geniuses Academy,1,0
Arena of Legends 2021,2021-03-24 20:04:00,FlyQuest Academy,100 Thieves Academy,1,0
Arena of Legends 2021,2021-03-24 20:47:00,Evil Geniuses Academy,Golden Guardians Academy,2,0
Arena of Legends 2021,2021-03-24 21:14:00,100 Thieves Academy,FlyQuest Academy,2,0
Arena of Legends 2021,2021-03-24 21:59:00,Team Liquid Academy,Golden Guardians Academy,1,0
Arena of Legends 2021,2021-03-24 22:56:00,Golden Guardians Academy,Team Liquid Academy,2,0
DDH 2021 Opening Playoffs,2021-03-24 23:34:00,LDM Mexico,The Kings,1,0
GL 2021 Closing Promotion,2021-03-24 00:45:00,Depor Cali Legends,ELR Gaming,2,0
GL 2021 Closing Promotion,2021-03-24 01:59:00,Depor Cali Legends,ELR Gaming,2,0
Hitpoint Challengers 2021 Spring Playoffs,2021-03-24 16:14:00,Vikingekrig Academy,ECLOT Academy,1,0
Hitpoint Challengers 2021 Spring Playoffs,2021-03-24 17:49:00,Vikingekrig Academy,ECLOT Academy,1,0
Hitpoint Challengers 2021 Spring Playoffs,2021-03-24 18:45:00,ECLOT Academy,Vikingekrig Academy,1,0
Hitpoint Challengers 2021 Spring Playoffs,2021-03-24 19:46:00,Vikingekrig Academy,ECLOT Academy,1,0
LCO 2021 Split 1,2021-03-24 06:30:00,PEACE (Oceanic Team),Pentanet.GG,2,0
LCO 2021 Split 1,2021-03-24 07:44:00,Dire Wolves,Gravitas,1,0
LCO 2021 Split 1,2021-03-24 08:54:00,Chiefs Esports Club,MAMMOTH,1,0
LCO 2021 Split 1,2021-03-24 09:50:00,Legacy Esports,ORDER,2,0
LFL 2021 Spring Playoffs,2021-03-24 16:20:00,Vitality.Bee,Misfits Premier,2,0
LFL 2021 Spring Playoffs,2021-03-24 17:34:00,Misfits Premier,Vitality.Bee,2,0
LFL 2021 Spring Playoffs,2021-03-24 18:38:00,Vitality.Bee,Misfits Premier,2,0
LFL 2021 Spring Playoffs,2021-03-24 19:44:00,Misfits Premier,Vitality.Bee,1,0
LPL 2021 Spring,2021-03-24 09:16:00,ThunderTalk Gaming,Top Esports,2,0
LPL 2021 Spring,2021-03-24 10:04:00,ThunderTalk Gaming,Top Esports,2,0
LPL 2021 Spring,2021-03-24 11:22:00,Team WE,EDward Gaming,2,0
LPL 2021 Spring,2021-03-24 12:11:00,EDward Gaming,Team WE,1,0
Nerd Street Power Play 2021 Spring,2021-03-24 00:32:00,Winthrop University,Supernova,2,0
Nerd Street Power Play 2021 Spring,2021-03-24 01:35:00,Supernova,Winthrop University,1,0
Nerd Street Power Play 2021 Spring,2021-03-24 21:30:00,CLG Academy,Supernova,1,0
Nerd Street Power Play 2021 Spring,2021-03-24 21:42:00,Dignitas Mirage,Barrage.NA,2,0
Nerd Street Power Play 2021 Spring,2021-03-24 22:41:00,CLG Academy,Supernova,2,0
Nerd Street Power Play 2021 Spring,2021-03-24 22:45:00,Barrage.NA,Dignitas Mirage,1,0
Nerd Street Power Play 2021 Spring,2021-03-24 23:29:00,Dignitas Mirage,Barrage.NA,1,0
Nerd Street Power Play 2021 Spring,2021-03-24 23:33:00,Supernova,CLG Academy,2,0
NLC 2021 Spring Relegation,2021-03-24 16:15:00,MnM Gaming,Dusty,1,0
NLC 2021 Spring Relegation,2021-03-24 17:37:00,Dusty,MnM Gaming,1,0
NLC 2021 Spring Relegation,2021-03-24 18:26:00,MnM Gaming,Dusty,2,0
NLC 2021 Spring Relegation,2021-03-24 19:22:00,Dusty,MnM Gaming,1,0
PRM 1st Division 2021 Spring,2021-03-24 16:48:00,cowana Gaming,Flayn eSports,1,0
PRM 1st Division 2021 Spring,2021-03-24 17:47:00,Black Lion,404 Multigaming e.V.,2,0
PRM 1st Division 2021 Spring,2021-03-24 18:37:00,Eintracht Frankfurt,Team Riverside,2,0
PRM 1st Division 2021 Spring,2021-03-24 19:33:00,MTW Gaming,mYinsanity,2,0
PRM 1st Division 2021 Spring,2021-03-24 20:30:00,RULE,TT willhaben,2,0
Tempest League 2021 Season,2021-03-24 00:12:00,Goat Esports,Vandals Esports,2,0
Tempest League 2021 Season,2021-03-24 01:11:00,TopHard Esports,3SG,1,0
Tempest League 2021 Season,2021-03-24 02:10:00,Delfines Esports,Red Rooster Team,1,0
Ultraliga Season 5 Playoffs,2021-03-24 15:29:00,AGO ROGUE,K1CK,1,0
Ultraliga Season 5 Playoffs,2021-03-24 16:46:00,K1CK,AGO ROGUE,1,0
Ultraliga Season 5 Playoffs,2021-03-24 17:25:00,AGO ROGUE,K1CK,1,0
Ultraliga Season 5 Playoffs,2021-03-24 19:08:00,K1CK,AGO ROGUE,1,0
Ultraliga Season 5 Playoffs,2021-03-24 20:00:00,AGO ROGUE,K1CK,1,0
Dutch League 2021 Spring Playoffs,2021-03-23 16:52:00,Team Echo Zulu,PSV Esports,2,0
Dutch League 2021 Spring Playoffs,2021-03-23 18:31:00,PSV Esports,Team Echo Zulu,1,0
Dutch League 2021 Spring Playoffs,2021-03-23 19:23:00,Team Echo Zulu,PSV Esports,2,0
GL 2021 Closing Promotion,2021-03-23 00:52:00,NOCTA,Godlike Goats,1,0
GL 2021 Closing Promotion,2021-03-23 01:48:00,Godlike Goats,NOCTA,2,0
GL 2021 Closing Promotion,2021-03-23 23:54:00,Depor Cali Legends,ELR Gaming,2,0
GLL 2021 Spring Playoffs,2021-03-23 16:13:00,Gamespace Mediterranean College Esports,Anorthosis Famagusta Esports,2,0
GLL 2021 Spring Playoffs,2021-03-23 17:07:00,Gamespace Mediterranean College Esports,Anorthosis Famagusta Esports,2,0
GLL 2021 Spring Playoffs,2021-03-23 18:03:00,Anorthosis Famagusta Esports,Gamespace Mediterranean College Esports,2,0
GLL 2021 Spring Playoffs,2021-03-23 19:00:00,Anorthosis Famagusta Esports,Gamespace Mediterranean College Esports,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-23 16:58:00,Rulers Esports,Repre Gold,2,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-23 17:48:00,Repre Gold,Rulers Esports,1,0
Hitpoint 3rd Div 2021 Spring Playoffs,2021-03-23 19:06:00,Rulers Esports,Repre Gold,2,0
LCK CL 2021 Spring,2021-03-23 07:44:00,Gen.G Challengers,Hanwha Life Esports Challengers,1,0
LCK CL 2021 Spring,2021-03-23 08:51:00,Fredit BRION Challengers,Nongshim RedForce Challengers,2,0
LCK CL 2021 Spring,2021-03-23 09:58:00,Liiv SANDBOX Challengers,Nongshim RedForce Challengers,1,0
LCO 2021 Split 1,2021-03-23 06:30:00,PEACE (Oceanic Team),MAMMOTH,1,0
LCO 2021 Split 1,2021-03-23 07:32:00,Pentanet.GG,ORDER,1,0
LCO 2021 Split 1,2021-03-23 08:31:00,Legacy Esports,Dire Wolves,2,0
LCO 2021 Split 1,2021-03-23 09:44:00,Chiefs Esports Club,Gravitas,1,0
